arxiv	src	table	value	err	row_label	col_header	sizes	models	glued	caption
2503.20122	html	11	0.2947		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	1.1016		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.5096		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.0478		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.214		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	1.008		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.7302		0.66				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.0648		0.70	8 × 8	8x8		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.2107		0.70	12 × 12	12x12		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	1.2188		0.70	16 × 16	16x16		0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.5057		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.0926		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.2932		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	1.1137		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.5005		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.057		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.2437		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	0.9937		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	11	2.7056		0.70				0	Table 12 : The FP phase, size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0.9 . The max eigenvalue of the fidelity matrix increase with size, indicating the tendency of single ground state on a torus and Z 2 confinement.
2503.20122	html	12	0.0903		0.72	8 × 8	8x8		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.1956		0.72	12 × 12	12x12		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	1.1315		0.72	16 × 16	16x16		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.5825		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.028		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0914		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.9987		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.8819		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0221		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0447		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	1.0013		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.9319		0.72				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0657		0.73	8 × 8	8x8		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.1629		0.73	12 × 12	12x12		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	1.1039		0.73	16 × 16	16x16		0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.6675		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0259		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0799		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.9995		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.8947		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.0248		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	0.042		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	1.0121		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2503.20122	html	12	2.9212		0.73				0	Table 13 : In AFM phase: size-dependence of the eigenvalues of the fidelity matrix for J r / J 2 = 0 and varying J 1 / J 2 . The fidelity matrix is not very sensitive to the system size, but its values are clearly greater than 2, which is more like a confined phase.
2505.03466	html	0	-0.449342	0.000004	Shastry-Sutherland	E / N		Shastry+J1J2	0	Table 1: Benchmark variational energies for the Shastry-Sutherland and J 1 - J 2 models, using deep translationally-symmetry NQS. The corresponding number of parameters, N p , are indicated.
2505.03466	html	0	-0.449329	0.000001	( J 1 = 0.8 , J 2 = 1 )	E / N		Shastry+J1J2	0	Table 1: Benchmark variational energies for the Shastry-Sutherland and J 1 - J 2 models, using deep translationally-symmetry NQS. The corresponding number of parameters, N p , are indicated.
2505.03466	html	0	-0.497583	0.000006	J 1 - J 2	E / N		Shastry+J1J2	0	Table 1: Benchmark variational energies for the Shastry-Sutherland and J 1 - J 2 models, using deep translationally-symmetry NQS. The corresponding number of parameters, N p , are indicated.
2505.03466	html	0	-0.497634	0.000001	( J 1 = 1 , J 2 = 0.5 )	E / N		Shastry+J1J2	0	Table 1: Benchmark variational energies for the Shastry-Sutherland and J 1 - J 2 models, using deep translationally-symmetry NQS. The corresponding number of parameters, N p , are indicated.
2505.03466	html	0	-0.4976921	4e-7	ResNet [ 15 ]	E / N		Shastry+J1J2	0	Table 1: Benchmark variational energies for the Shastry-Sutherland and J 1 - J 2 models, using deep translationally-symmetry NQS. The corresponding number of parameters, N p , are indicated.
2505.20406	html	2	0.0158		6	⟨ S → 2 ⟩	N=6,L=6		0	Table 3: Estimates of the total spin ⟨ S → 2 ⟩ from our most accurate RNN wavefunctions. The wavefunctions are from our simulations with s = 4.0 and r = 0.158 .
2505.20406	html	2	0.0246		12	⟨ S → 2 ⟩	N=12,L=12		0	Table 3: Estimates of the total spin ⟨ S → 2 ⟩ from our most accurate RNN wavefunctions. The wavefunctions are from our simulations with s = 4.0 and r = 0.158 .
2505.20406	html	2	0.0259		18	⟨ S → 2 ⟩	N=18,L=18		0	Table 3: Estimates of the total spin ⟨ S → 2 ⟩ from our most accurate RNN wavefunctions. The wavefunctions are from our simulations with s = 4.0 and r = 0.158 .
2505.20406	html	2	0.0275		24	⟨ S → 2 ⟩	N=24,L=24		0	Table 3: Estimates of the total spin ⟨ S → 2 ⟩ from our most accurate RNN wavefunctions. The wavefunctions are from our simulations with s = 4.0 and r = 0.158 .
2505.20406	html	2	0.0276		30	⟨ S → 2 ⟩	N=30,L=30		0	Table 3: Estimates of the total spin ⟨ S → 2 ⟩ from our most accurate RNN wavefunctions. The wavefunctions are from our simulations with s = 4.0 and r = 0.158 .
2505.20406	html	4	-0.548025	0.000003	Projected ansatz [ 29 ]	E / N	L=6		0	Table 5: Estimates of the ground-state energy per spin for the TLAHM on an L = 6 lattice with periodic boundary conditions. This list summarizes variational results from the references discussed in the introduction, which considered the same geometry. Our results, which are shown in bold in this table, are those obtained from our most accurate simulation (scale s = 4.0 and rate r = 0.158 ). We show the exact value of this energy, obtained with exact diagonalization [ 7 ] , for reference.
2505.20406	html	4	-0.55148	0.00005	Projected mean field ansatz [ 26 ]	E / N	L=6		0	Table 5: Estimates of the ground-state energy per spin for the TLAHM on an L = 6 lattice with periodic boundary conditions. This list summarizes variational results from the references discussed in the introduction, which considered the same geometry. Our results, which are shown in bold in this table, are those obtained from our most accurate simulation (scale s = 4.0 and rate r = 0.158 ). We show the exact value of this energy, obtained with exact diagonalization [ 7 ] , for reference.
